job_id,job_title,employer_name,job_city,job_country,date_posted,job_description,job_apply_link
bf2t1-VmE_U74z0sAAAAAA==,Domein Architect Volksgezondheid en Zorg,RIVM,Bilthoven,NL,,Domein Architect Volksgezondheid en Zorg in Bilthoven voor 32-36 uur bij RIVM,https://www.werkenvoornederland.nl/vacatures/domein-architect-volksgezondheid-en-zorg-RIVM-2026-3328
EdJj24vnG78jkllwAAAAAA==,Senior Architect,Eminent,Hoofddorp,NL,2026-05-18T00:00:00.000Z,"Functieomschrijving

Als Senior Architect ben je verantwoordelijk voor het leiden van ontwerptrajecten van concept tot realisatie binnen diverse projecten, waaronder utiliteitsbouw, woningbouw en maatschappelijk vastgoed. Je werkt nauw samen met opdrachtgevers, adviseurs en projectteams om zowel de architectonische visie als de technische haalbaarheid te waarborgen. Je krijgt de ruimte om inhoudelijk richting te geven aan projecten die bijdragen aan duurzame en toekomstbestendige omgevingen.

Je taken omvatten het ontwikkelen van ontwerpen, het coördineren van multidisciplinaire teams, het bewaken van kwaliteit en planning, en het adviseren van opdrachtgevers gedurende het gehele proces. Daarnaast signaleer je kansen voor innovatie en verduurzaming binnen projecten.

Wie je bent (of wil worden)

• Woonachtig in Nederland

• Bekendheid met BIM en relevante ontwerpsoftware

• Ervaring met het leiden van projecten en coördineren van ontwerpteams

• Uitstekende communicatieve vaardigheden richting opdrachtgevers en samenwerkingspartners

• Vermogen om zelfstandig te schakelen tussen ontwerp, techniek en organisatie

• Grondige kennis van bouwregelgeving en uitvoeringsprocessen

• Aantoonbare ervaring met complexe bouwprojecten

• Afgeronde opleiding in Architectuur aan een Technische Universiteit of Academie van Bouwkunst

• Vloeiende beheersing van de Nederlandse taal

Aanbod

• Goede pensioenregeling

• Samenwerking met ervaren professionals

• Moderne werkplek met korte communicatielijnen

• Marktconform salaris

• Informele en professionele werksfeer

• Mogelijkheden voor persoonlijke ontwikkeling en vakinhoudelijke groei

• Stabiele functie binnen een groeiende organisatie

• Opleidingsbudget voor verdere ontwikkeling

• Veel autonomie en invloed binnen projecten

• Toegang tot diverse workshops en online trainingen

• Uitdagende en technisch geavanceerde projecten

• Directe betrokkenheid van ontwerp tot uitvoering

Bedrijfsprofiel

Onze opdrachtgever is een advies- en tekenbureau dat gespecialiseerd is in het begeleiden van technische professionals naar nieuwe carrièremogelijkheden. Met een focus op eerlijk advies en persoonlijke begeleiding, helpen zij kandidaten bij het vinden van passende functies in de technische sector. Door goed te luisteren naar de wensen en behoeften van de kandidaten, en door een grondige inventarisatie van hun vaardigheden en ambities, zorgen zij voor een succesvolle match tussen kandidaat en werkgever.

Met een toewijding aan transparantie en effectieve communicatie, streven zij ernaar om elke sollicitant te ondersteunen bij het zetten van de volgende stap in hun loopbaan.",https://bebee.com/nl/jobs/senior-architect-eminent-hoofddorp--eminent-2195486
KNMkkudTHQirtxAjAAAAAA==,Software Architect,CIBG,Den Haag,NL,2026-05-18T00:00:00.000Z,Software Architect in Den Haag voor 32-36 uur bij CIBG,https://www.werkenvoornederland.nl/vacatures/software-architect-CIBG-2026-5878
zXhG5qJVfZeVIowLAAAAAA==,Project Architect,OverheidZZP,Heerhugowaard,NL,2026-05-19T00:00:00.000Z,"Over de functie In het kort: Je gaat als projectarchitect de ICT-architectuur ontwerpen en beheren, functionele analyses uitvoeren, architecturen afstemmen, contractimpact op continuïteit beoordelen en waar nodig projectleiding overnemen binnen een complex maritiem IT-project.

Opdrachtomschrijving De Project Architect is verantwoordelijk voor het ontwerpen en beheren van de ICT-architectuur, met een sterke focus op business- en functionele analyse.

De Project Architect vertaalt de producten en diensten van de interne en externe leveranciers tot totaal operationeel en onderhoudsconcept voor de gebruiker

Hij/zij initieert en bewaakt de verschillende architecturen van andere afdelingen en zorgt ervoor dat deze tot een geheel worden gesmeed.

De Project Architect communiceert op alle niveaus en heeft de verantwoordelijkheid om de totale werking van alle JIVC producten en diensten en continuïteit te bewaken over de verschillende JIVC afdelingen.

Bij afwezigheid van de projectmanager, kan de Project Architect deze rol overnemen en de projecten leiden.

• Opstellen van de Project Start Architectuur en Project Eind Architectuur

• Bepalen van de scope van het werk voor JIVC

• De contracten met externe leveranciers (o.a. Franse leveranciers) kunnen vertalen naar impact op bedrijf continuïteit binnen de Koninklijke Marine

• Maken van een functionele analyse om de behoeften van de organisatie te begrijpen en deze naar een technische oplossing vertalen

• Bepalen van eisen voor de technische infrastructuur

• Afstemmen met andere (interne) projecten en trajecten om de samenhang te borgen

• Ruime kennis van Enterprise-, Domein- en Solution-Architectuur (bijvoorbeeld TOGAF en de NORA)

• Vaardigheid in het ontwikkelen, uitdragen en verdedigen van nieuwe ideeën en concepten.

• Vaardigheid in signaleren en analyseren van ontwikkelingen en problemen

• Vaardigheid in het adviseren en ondersteunen van project- en lijn-management

• Ervaring met data- en security-aspecten, inclusief gegevensbeveiliging en –bescherming (NIST security framework)

• Kennis van hard- en software integratie, inclusief netwerk- en systeemintegratie

• Vaardigheid leiden van vergaderingen en geven presentaties.

• Vaardigheid in het faciliteren van (technische) workshops.

Achtergrond
Het project “vervanging onderzeeboten” is een groot materieel verwervings project om de onderzeeboot capacteit van de Koninklijke Marine te vernieuwen. Het Maritieme-IT als onderdeel van het JIVC (Joint IV Commando) levert een deel van de IT voor deze nieuwe boten. Het JIVC is ondereel van het grote project en het is belangrijk scope en doelstellingen van dit deelproject goed in kaart te brengen.
Dit in samenwerking met externe leveranciers (ook Franse). Beschikbaarheid voor regelmatige dienstreizen naar leveranciers waaronder in Frankrijk is een nadrukkelijke voorwaarde.

Voor deze functie is een A-screening voorwaarde voor selectie.

De selectiegesprekken vinden zo spoedig mogelijk plaats. Als je hiervoor wordt uitgenodigd, zorg dan dat je beschikbaar bent.

Eisen

• Dienstverband: Detachering

• Opmaak cv: in het Nederlands, in Word en maximaal 4 pagina’s.

• Kandidaat heeft minimaal 4 jaar aantoonbare werkervaring met het gekozen eCF profiel of soortelijke functie.

Wensen

• Kandidaat heeft bij voorkeur meer dan aangegeven eis aantoonbare werkervaring met de gevraagde functie binnen het eCF profiel.

• Ervaring binnen de krijgsmacht en met name de Koninklijke Marine is een pré

• Ervaring met NATO-architecturen

• Ervaring met internationale projecten

• Aantoonbaar goed begrip van Franse taal en cultuur op niveau C1 (ervaren gebruiker) van het Europees Referentiekader (ERK).

• Vermogen om te werken onder druk en met verschillende belangen/stakeholders

Overige informatie
Optie tot verlenging: Ja, verlenging mogelijk
Gespreksdatum: zo spoedig mogelijk

Dienstverband: Detachering

Over de opdrachtgever

Hier kun je opdrachten in de provincie Noord-Holland via OverheidZZP terugvinden.
De sluitingsdatum van deze opdracht is de harde deadline van onze opdrachtgever.

• Om je krachtig voor te kunnen dragen hebben wij minimaal één werkdag nodig om samen met jou alle bescheiden in orde te maken.

• Wanneer je interesse hebt in deze opdracht en overtuigd bent van een sterke match, reageer dan direct!

• Naast een actueel en op de opdracht gericht CV zullen wij altijd vragen om een bondige persoonlijke motivatiebrief (inclusief een toelichting per functie-eis en -wens) en een indicatief uurtarief/maandloon.

Op basis van deze informatie kunnen wij voor je aan de slag! We nemen contact met je op om alle verdere details goed door te nemen en duidelijke afspraken met je te maken.",https://bebee.com/nl/jobs/project-architect-overheidzzp-heerhugowaard-north-holland--theirstack-687939217
dcyMs7D4jgvgqQyAAAAAAA==,IT Architect & Web Developer | tot bruto per maand | Hybride,Rebels,,NL,2026-05-21T00:00:00.000Z,"IT Architect & Web Developer | tot €7.000 bruto per maand | Hybride

Voor een Nederlandse organisatie binnen het pensioendomein zoeken wij een
IT Architect & Web Developer
. Binnen deze omgeving speel je een belangrijke rol in de verdere modernisering van het IT landschap, met focus op webapplicaties, portalen, interfaces, cloud en security.

De organisatie opereert binnen een complexe en gereguleerde omgeving waar digitale dienstverlening, betrouwbaarheid, informatiebeveiliging en beheerbaarheid belangrijk zijn. De focus ligt op het toekomstbestendig maken van websites en portalen, het verbeteren van solution designs en het ondersteunen van developmentteams bij technische keuzes.

De rol

Als IT Architect & Web Developer werk je op het snijvlak van architectuur, webdevelopment, Azure, security en solution design. Je vertaalt klantvragen en business requirements naar concrete technische oplossingen en zorgt dat deze passen binnen het bredere IT landschap.
Je werkt nauw samen met Engineers, Product Owners, Requirement Engineers en andere architecten. Je ondersteunt teams bij High Level Designs en Low Level Designs, bewaakt de architectuurrichting en denkt mee over de roadmap voor nieuwe features, technologieën en cloudoplossingen.

Wat ga je doen

Je houdt je bezig met het vertalen van businessvragen naar technische solution designs voor webapplicaties, portalen en interfaces. Daarbij kijk je niet alleen naar de gewenste functionaliteit, maar ook naar security, beheerbaarheid, performance en de aansluiting op het bestaande IT landschap.
Je ondersteunt engineers, Product Owners en Requirement Engineers bij technische keuzes, beoordeelt voorgestelde ontwerpen en helpt developmentteams om binnen de juiste architectuurrichting te blijven werken. Ook ben je betrokken bij documentatie, roadmap keuzes en de verdere ontwikkeling van cloud en weboplossingen.

Profiel

Je hebt HBO of WO werk en denkniveau en minimaal 5 jaar ervaring binnen IT architectuur, solution design of softwareontwikkeling. Je hebt ervaring als IT Architect, Solution Architect, Software Architect, Technical Lead of in een vergelijkbare rol.
Ervaring met HLD en LLD documentatie is belangrijk. Daarnaast heb je kennis van Azure of andere cloudomgevingen en ervaring met moderne webtechnologieën zoals Java, Kotlin, GraphQL, React of vergelijkbare frameworks.

Kennis van Kubernetes, virtualisatie, Azure services, microservices of event driven architecture is sterk relevant. Ervaring binnen pensioen, verzekeringen, finance of een andere gereguleerde omgeving is een pré. Goede beheersing van Nederlands en Engels is vereist.

Voorwaarden

• Permanente functie.

• Salaris tot €7.000 bruto per maand.

• 40 uur per week.

• Hybride werkmodel.

• Locatie: Zuid Limburg.

• Arbeidsvoorwaarden volgens de eigen cao van de organisatie, waaronder een vaste eindejaarsuitkering, een ruime verlofregeling en flexibele werktijden.

Bij interesse ontvang je aanvullende inhoudelijke informatie over de organisatie, de transformatie en het team",https://bebee.com/nl/jobs/it-architect-web-developer-tot-bruto-per-maand-hybride-rebels-limburg--theirstack-690079127
1GNr1X3g2ivSBuTRAAAAAA==,Cloud DevOps Architect,Copaco Nederland BV,Eindhoven,NL,,"Ben jij een Technisch Business Analist & Architect met een passie voor het vertalen van productwensen naar schaalbare cloudoplossingen? Heb je ervaring met Scrum, DevOps, API’s, cloudintegraties en het coachen van ontwikkelaars in een agile omgeving? Dan hebben wij een uitdagende rol voor jou.

Copaco - Passen wij bij jou?
Wij zijn een IT-distributeur in de Benelux met ons hoofdkantoor in Eindhoven. Een familiebedrijf waar wij de aandacht voor onze ruim 500 collega's erg belangrijk vinden. We werken hard om onze resultaten te behalen maar onze successen vieren we minimaal zo hard.

Er hangt een informele en dynamische sfeer binnen ons bedrijf. Je krijgt voldoende ruimte om te werken aan je persoonlijke ontwikkeling en een goede balans tussen werk en privé staat bij ons hoog in het vaandel. Op de werkvloer voel je de positieve sfeer, wordt er vergaderd tijdens een potje tafeltennis, darten of poolbiljart in de gameroom en iedereen is welkom in ons 'grand café' dat ook als receptie dient.

Wat ga je doen als Cloud DevOps architect?
Als Cloud DevOps Architect ben je de verbindende schakel tussen productmanagement, operations en het developmentteam. Je ontwerpt robuuste technische oplossingen op basis van productrequirements en begeleidt het Scrum-team bij de ontwikkeling van integraties en applicatieportalen.
Je bouwt aan een toekomstbestendige architectuur die klanten selfservice mogelijkheden biedt en processen zoals orderverwerking, facturatie en datastromen tussen systemen automatiseert. Je werkt nauw samen met de Product Owner, productmanagers en andere Cloud DevOps Architecten binnen het Copaco Cloud Research & Development team.

Jouw verantwoordelijkheden:
• Vertalen van productwensen naar technische ontwerpen en architectuur

• Analyseren van softwareoplossingen, datastructuren en API-endpoints

• Omzetten van ontwerpen naar Jira-stories voor Angular-, Java Spring Boot- en Python-ontwikkelaars

• Aansturen en begeleiden van het developmentteam binnen een Scrum-proces

• Configureren en beheren van cloudplatformen, orderflows, facturatieprocessen en microservices (Kubernetes/Docker)

• Uitvoeren van QA-tests en zorgen voor een soepele overdracht naar support en operations

• Bewaken van projectscope, planning en communicatie met stakeholders

Wie ben jij?
• Je hebt een hbo/wo opleiding afgerond in de richting van IT of engineering

• Je brengt zo’n 5 jaar werkervaring mee in een technische rol met focus op architectuur en integratie

• Een sterk analytisch vermogen en ervaring met het doorgronden van complexe processen

• Ervaring met Agile werken en het Scrum-framework (Scrum-certificering is een pre)

• Ervaring met stakeholdermanagement

• Kennis van CI/CD - processen en product lifecycle management

• Ervaring met software en technieken zoals: Docker & Kuberneter, Postgres, Microsoft Azure, Auth0 Identity Provider, GitLab, SonarQube en Sentry (Versiebeheer, CI/CD pipelines, code quality, security en monitoring), Postman & Swagger (API testing & documentatie), Jira & Confluence (samenwerking & documentatie)

Wat mag je van ons verwachten?
• Een afwisselende positie in een leuk en dynamisch team;

• Een marktconform salaris aangevuld met goede secundaire arbeidsvoorwaarden;

• 25 vakantiedagen, 3 ATV-dagen, plus de mogelijkheid tot het opbouwen van 3 extra verlofdagen (bij een fulltime dienstverband)

• Een goede pensioenregeling;

• We kennen binnen Copaco een hybride manier van werken (werken vanuit kantoor en vanuit huis). Je ontvangt een thuiswerkvergoeding van €2,45 voor de dagen dat je vanuit huis werkt;

• Ontwikkeling en groei vinden wij belangrijk. Wij investeren dan ook graag in jou als het gaat om opleidingen en trainingen;

• Een aantrekkelijke korting op onze producten;

• Korting op onze collectieve (zorg)verzekering;

• Op kantoor staat er elke dag vers fruit voor je klaar (en af en toe iets anders, want successen vieren we samen!);

• Vaste donderdagmiddagborrel en leuke teamuitjes;

• Gebruik maken van onze game-room met pool-biljart, darts, race-simulatoren en andere high-end gadgets;

• We hebben daarnaast een eigen fitness, waar je zowel zelfstandig als onder begeleiding van een personal trainer kunt trainen.

Als onderdeel van de sollicitatieprocedure vragen wij, in het kader van ons integriteitsbeleid, een ‘Verklaring Omtrent het Gedrag’ (VOG). De kosten daarvan mag je bij Copaco declareren.

Yes, je bent enthousiast en je wilt solliciteren. En nu?
Solliciteren kan makkelijk via de onderstaande knop ""Solliciteren"".

Acquisitie naar aanleiding van deze vacature wordt niet op prijs gesteld",https://nl.werkenbijcopaco.com/o/cloud-devops-architect
xIaYMyRR6ImCaTI1AAAAAA==,Junior mechanisch monteur - Alleen voor inwoners van Nederland,Techsharks Proces Eindhoven,,NL,2026-05-23T00:00:00.000Z,"Ben jij leergierig en gemotiveerd om jouw carrière in de techniek een kickstart te geven? Wil jij alles leren over machinebouw, onderhoud en montage? Werk je graag met je handen en wil je groeien tot een echte vakspecialist? Sluit je aan bij Techsharks en bouw stap voor stap aan jouw toekomst in de techniek!

Heeft u de juiste vaardigheden en ervaring voor deze functie? Lees verder om erachter te komen en dien uw sollicitatie in.

Hier ga jij harder van zwemmenAls Junior Mechanisch Monteur bij Techsharks hou je je voornamelijk bezig met de volgende taken:

• Assisteren bij de montage, het onderhoud en de revisie van machines en installaties.
• Leren lezen van technische tekeningen en schema’s.
• Sleutelen aan uiteenlopende mechanische onderdelen onder begeleiding van ervaren collega’s.
• Meewerken aan het oplossen van technische storingen.
• Actief werken aan je persoonlijke ontwikkeling binnen een team van vakmensen.
Hier herken jij jezelf inVoor de functie van Junior Mechanisch Monteur verwachten wij het volgende van jou:
• Een afgeronde technische MBO-opleiding of de ambitie om deze te behalen.
• Affiniteit met mechanica, machinebouw of techniek in het algemeen.
• Een leergierige instelling en motivatie om door te groeien.
• Je beschikt over goede communicatieve vaardigheden in het Nederlands.
• Je hebt een rijbewijs B en woont binnen een straal van 45 minuten rondom Son en Breugel. Denk hierbij aan plaatsen zoals Tilburg, Eindhoven, Breda, Goirle, Oirschot, Best, Nuenen, Someren, Asten, Lierop, Helmond, Geldrop, Uden, Boekel, Veldhoven, Mierlo, Weert, Nederweert, Heeze, Maarheeze, Waalre, Vessem, Veghel, Vught, 's-Hertogenbosch, Schijndel, Oisterwijk, Moergestel, Woensel en Sint-Oedenrode.
Dit hebben wij jou te biedenAls Machinebouwer mag je rekenen op goede arbeidsvoorwaarden. Als je bij ons in dienst komt, kun je het volgende verwachten:
• Een goed salaris: afhankelijk van ervaring is dit tussen de €2.500 tot €4.000 bruto per maand;
• Zekerheid maar ook uitdagende opdrachten (met behoud van een vast dienstverband);
• Opleiding & ontwikkeling. We snappen dat je nog niet alles kunt. Geen probleem. Waar jouw wens ook ligt, wij investeren in opleiding, cursussen en trainingen om van jou de haai te maken die jij graag wil worden;
• Een leaseauto. Als je er een wil, anders bieden wij een reiskostenvergoeding van 0,23 cent per km;
• Persoonlijke aandacht & begeleiding;
• Deelname aan het bedrijfsfitnessplan;
• Jaarcontract met uitzicht op een contract voor onbepaalde tijd;
• Kleding en persoonlijke beschermingsmiddelen;
• Pensioen. Je kunt een keuze maken voor een pensioenregeling van StiPP of PMT (Metaal & Techniek).
Je werkplekSinds de start van Techsharks in 2002 hebben we gezamenlijk één ambitie; de beste werkgever zijn in de proces- en maakindustrie. Onze manier van werken draait om jou als technisch vakspecialist. Je komt bij ons in dienst en samen gaan we uitzoeken welke opdrachtgever het beste bij jouw kennis, ervaring en wensen aansluit zodat jij jezelf nog verder kunt ontwikkelen (op persoonlijk en technisch vlak). Blijk je uiteindelijk toch niet op je plek te zitten dan ga je opnieuw met je persoonlijke accountmanager op zoek naar een nieuwe uitdaging bij een van onze toonaangevende opdrachtgevers. Jij bent en blijft de regisseur van jouw carrière.
Want ondanks alle ontwikkelingen zoals robotisering, virtual reality en Internet of Things draait het bij Techsharks altijd om onze sharks, om jou dus. We bevinden ons in een tijd waarin flexibiliteit een groot goed is, routinematig werk zal steeds meer verdwijnen en een hele nieuwe generatie aan tech pro’s zal opstaan. Gekwalificeerde mensen met een hoog aanpassingsvermogen, een super efficiënte manier van werken en de wil om steeds op nieuwe opdrachten te werken.

Laat dat nou precies overeenkomen met de drie kernwaarden waar Techsharks voor staat. Ook wel het DNA van onze sharks genoemd, want wij sharks zijn highly adaptive, extremely effective & always hungry for more! Heb jij ook het vermogen om je altijd aan te kunnen passen, ga jij super effectief te werk en ben je het liefst altijd onderweg naar waar de mooiste kansen liggen? xbpjoel Dan nodigen wij je graag uit voor een deep dive in onze oceaan, gevuld met een overvloed aan mooie kansen.",https://bebee.com/nl/jobs/junior-mechanisch-monteur-alleen-voor-inwoners-van-nederland-techsharks-proces-eindhoven-son-en-breu--bs-nl-ed27a963-61e5-488b-937a-28c13776866f
wnEyC_XR9HDB4GUWAAAAAA==,Monteur Verkeerssystemen | Midden Nederland,HIG Traffic Systems,Bodegraven,NL,2026-05-17T00:00:00.000Z,Werk mee aan slimme oplossingen voor verkeersveiligheid en mobiliteit in Nederland! Groei jij mee met HIG Traffic Systems en zorg jij dat verkeer veilig en soepel blijft doorstromen?,https://werkenbijvdkgroep.com/vacatures/monteur-verkeerssystemen-midden-nederland
Zlyhz3LtLi7OaVXVAAAAAA==,"Monteur Technische Dienst (€3.665,35 - € 4.153,14, eindejaarsuitkering, 38 vrije dagen)",Stiek,,NL,2026-05-23T00:00:00.000Z,"Word Monteur Technische Dienst bij KLM Catering Services

Ben jij technisch sterk en zoek je afwisseling in je werk? Als Monteur Technische Dienst bij KLM Catering Services op Schiphol ben jij medeverantwoordelijk voor het goed functioneren van diverse installaties en systemen. Jij zorgt dat alles blijft draaien, van koeltechniek tot besturingstechniek.

Over KLM Catering Services (KCS)

KLM Catering Services is al meer dan 80 jaar specialist in inflight catering. Met ruim 1300 medewerkers zijn we de grootste inflight cateraar van Nederland en een van de top vijf in Europa. Elke dag leveren we meer dan 55.000 maaltijden aan 350 vluchten, zowel intercontinentaal als binnen Europa.

Als dochterbedrijf van KLM werken we met slimme systemen om ervoor te zorgen dat elke passagier de juiste maaltijd krijgt. Betrouwbaarheid, veiligheid en duurzaamheid staan bij ons voorop. Ons team bestaat uit mensen van meer dan 50 nationaliteiten, wat ons een diverse en dynamische organisatie maakt.

Samen zorgen we ervoor dat elke vlucht perfect wordt voorzien van catering.

Wat ga je doen als Monteur Technische Dienst?

Als Monteur Technische Dienst voer je zowel preventief als correctief onderhoud uit aan gebouwgebonden installaties zoals koel- en verwarmingssystemen, waterverwerking en productieapparatuur. Je lokaliseert storingen en lost ze snel en efficiënt op. Daarnaast begeleid je externe monteurs, beheer je werkvergunningen en stem je technische werkzaamheden af met interne afdelingen.

Je werkt met PLC's zoals Siemens S7 en met frequentieregelaars en eenvoudige robotica. Ook stel je technische handleidingen op, onderhoud je de voorraad in het magazijn en registreer je je werkzaamheden zorgvuldig in het systeem. Waar nodig coach je collega's of operators in het gebruik van technische middelen.

Kortom: een veelzijdige rol waarin jij zorgt dat techniek en operatie naadloos samenwerken.

Requirements Jouw profiel

Als Monteur Technische Dienst heb je een MBO 4-diploma, bij voorkeur in elektrotechniek, en beschikt over:

• NEN 3140 vakbekwaamheid en VCA-VOL.
• Ervaring met onderhoudsmanagement en bijbehorende software.
• Kennis van MS Office.
• Rijbewijs B.
• Bereidheid om in ploegendienst te werken, inclusief eens per zes weken een nachtdienst.
• Beheersing van de Nederlandse taal, zowel mondeling als schriftelijk.
Jouw profiel
Als Monteur Technische Dienst heb je een MBO 4-diploma, bij voorkeur in elektrotechniek, en beschikt over:

• NEN 3140 vakbekwaamheid en VCA-VOL.
• Ervaring met onderhoudsmanagement en bijbehorende software.
• Kennis van MS Office.
• Rijbewijs B.
• Bereidheid om in ploegendienst te werken, inclusief eens per zes weken een nachtdienst.
• Beheersing van de Nederlandse taal, zowel mondeling als schriftelijk.
Benefits Wat bieden wij?
• Brutosalaris tussen €3.665,35 en € 4.153,14 per maand (jaarcontract).
• Ruimte voor persoonlijke ontwikkeling.
• Pensioenregeling volgens CAO.
• 8% vakantiegeld en een eindejaarsuitkering van 8,33%.
• 25 vakantiedagen en 13 ATV-dagen.
• Reiskostenvergoeding, gratis busnetwerk rondom Schiphol en parkeermogelijkheden.
• Een actieve personeelsvereniging.
Wat ga je doen als Monteur Technische Dienst?
Als Monteur Technische Dienst voer je zowel preventief als correctief onderhoud uit aan gebouwgebonden installaties zoals koel- en verwarmingssystemen, waterverwerking en productieapparatuur. Je lokaliseert storingen en lost ze snel en efficiënt op. Daarnaast begeleid je externe monteurs, beheer je werkvergunningen en stem je technische werkzaamheden af met interne afdelingen.

Je werkt met PLC's zoals Siemens S7 en met frequentieregelaars en eenvoudige robotica. Ook stel je technische handleidingen op, onderhoud je de voorraad in het magazijn en registreer je je werkzaamheden zorgvuldig in het systeem. Waar nodig coach je collega's of operators in het gebruik van technische middelen.

Kortom: een veelzijdige rol waarin jij zorgt dat techniek en operatie naadloos samenwerken.",https://bebee.com/nl/jobs/monteur-technische-dienst-366535-415314-eindejaarsuitkering-38-vrije-dagen-stiek-noord-holland--bs-nl-0d7f0a48-d5a5-4e0e-ae24-0ba8c2b34ad2
udFyuO3__KJ63W4wAAAAAA==,Field Service Monteur buitendienst (internationaal),van nes + plaisier,,NL,2026-05-23T00:00:00.000Z,"Vacaturebeschrijving

Wil jij werken bij Skillpack BV aan hightech verpakkingsmachines bij toonaangevende klanten én naast je werk in Nederland en België, reizen naar landen als Italië en zelfs Amerika? Als Field Service Monteur Buitendienst (Internationaal) krijg je vrijheid, uitdaging én een goed salaris tussen de € 3.000,- en

€ 5.000,-.

Wij bieden• Salaris tussen € 3.000,- en € 5.000, - bruto per maand, afhankelijk van jouw kennis en ervaring;

• Representatieve servicebus van de zaak;
• Inclusief vergoeding voor reistijd, overuren en internationale overnachtingen;
• 25 vakantiedagen;
• 8% vakantiegeld;
• Goede pensioenregeling;
• Veel zelfstandigheid en verantwoordelijkheid.

FunctieomschrijvingJe staat bij een klant in Nederland een verpakkingslijn in bedrijf te stellen en stapt vervolgens in het vliegtuig richting Amerika.

Als Field Service Engineer

Buitendienst (Internationaal) bij Skillpack BV werk je wereldwijd: van Nederland en België tot Italië en de Verenigde Staten. Je installeert, onderhoudt en optimaliseert complexe verpakkingsmachines en werkt aan unieke maatwerkprojecten. Storingen? Die lost u zelfstandig op, ter plaatse of op afstand. U adviseert klanten, traint operators en communiceert met leveranciers. In deze rol combineert u elektrotechniek, mechanica en besturingstechniek in een internationale omgeving.

Als Field Service Monteur

Buitendienst (Internationaal) geniet u van vrijheid, verantwoordelijkheid én afwisseling, geen dag is hetzelfde en juist dát maakt deze functie zo aantrekkelijk.

Je werkplekSkillpack BV is marktleider in klantspecifieke verpakkingsmachines voor de food- en non-food industrie. Met meer dan 20 jaar ervaring levert Skillpack hoogwaardige machines, van standalone systemen tot volledige productielijnen, die wereldwijd worden ingezet. Het team werkt dicht samen met klanten voor ontwerp, installatie, service en 24/7 ondersteuning, waarbij jouw rol als Field Service Monteur Buitendienst (Internationaal) cruciaal is voor continuïteit en succes.

Functie-eisen• MBO/HBO werk- en denkniveau in elektrotechniek met mechanische ervaring;

• Minimaal 5 jaar werkervaring in een vergelijkbare functie;
• Ervaring in de foodindustrie is een pré;
• Kennis van PLC- en besturingstechnieken;
• Communicatief vaardig, flexibel en klantgericht;
• Flexibele instelling en bereidheid om internationaal te reizen (NL, België, Italië, VS);
• Rijbewijs B.

Een meeloop dag maakt deel uit van de sollicitatieprocedure van nes + plaisierWanneer je solliciteert via van nes + plaisier heb jij voorsprong op de concurrentie. Naast jouw CV stellen wij een profiel van je op en vertellen wij onze klant waarom jij dé kandidaat bent voor deze functie. Daarnaast zoeken wij graag actief met je mee in de omgeving naar de baan die bij jou past!

Solliciteren?Mocht je willen solliciteren op deze vacature, kan dat door te klikken op de 'solliciteren' button. Voor vragen kan je contact opnemen met Jill van Summeren via of via . Meer weten over onze werkwijze of benieuwd naar andere vacatures binnen de finance & office sectoren? Bezoek onze website .

Deze opdracht is exclusief uitbesteed aan van nes + plaisier. Acquisitie naar aanleiding van deze vacature wordt niet op prijs gesteld.

Salarisomschrijving€3000 - €5000 / per maand",https://bebee.com/nl/jobs/field-service-monteur-buitendienst-internationaal-van-nes-plaisier-zuid-holland--jobg8-3112816226
